OPENADMET_INCHIKEY,OPENADMET_CANONICAL_SMILES,LOG_CLint_HLM,CLint_HLM,LOG_CLint_RLM,CLint_RLM,LOG_CLint_MLM,CLint_MLM
QTUJFHJUHDTZFB-UHFFFAOYSA-N,CN(C1=CC=C(C2=CC=C(C#N)C=C2O)N=N1)C1CC(C)(C)NC(C)(C)C1,,,1.100370545117563,12.6,,
UYPUKCSQMMRQSP-UHFFFAOYSA-N,O=C(NCC1=CC=C(OC(F)(F)F)C=C1)C1=C2C=CC=CC2=C(O)N1CCOCC(F)(F)F,1.7116385382323491,51.48,,,,
HIVDAZHBOHYAOK-UHFFFAOYSA-N,CC1=CN2C=C(C3=CC=C(C(C)(C)O)C=C3)NC(=O)C2=C1,,,,,2.0551297642929183,113.535
RFZHHXIXCJHZNR-UHFFFAOYSA-N,C1=CC=C(CN2C=CC3=C(OC4CCN(CC5=CC=CC=N5)CC4)N=CN=C32)C=C1,2.182129214052998,152.1,,,,
ZKGMRHJMYWVNQQ-UHFFFAOYSA-N,O=C(CCCN1CCCCCC1)NC1=CN=C(C2=CC=C(F)C=C2)S1,1.5305838596451178,33.93,,,1.848004271497268,70.47
PLBITEFNBBXPNN-UHFFFAOYSA-N,O=C(NC(C1=CC=CC=C1)C1=CC=C(C2=CC=CC=C2)C=C1)C1=CC=C(C(F)(F)F)NC1=O,2.1095785469043866,128.7,,,,
MQUWREMEXPWUNV-CYBMUJFWSA-N,CC[C@H](C1CC1)N1C=C(Cl)N=C(NC2=C(Cl)C=C(C#N)C=C2Cl)C1=O,2.204119982655925,160.0,,,,
QSVLXPIKZBPZLG-UHFFFAOYSA-N,O=C(NCCCCC1=CC=CC=C1)C1=CC=CC(C2SCC(=O)N2C2=CC=CC=C2F)=C1,3.301689622087296,2003.04,3.724505247609918,5302.8,3.8967912326115615,7884.81
YTBRXSPJBRXCGJ-UHFFFAOYSA-N,CC1=NN(C2CCCCC2)C(NC(=O)CN2N=NC(C3=CC=C(Cl)C(Cl)=C3)=N2)=C1,1.9995654882259823,99.9,,,2.6893976628212823,489.1
MZIGEEZFAITPCB-UHFFFAOYSA-N,CN1C=CC2=CC(N(CC3=CC=CC=C3)C3CCNCC3)=CC=C21,1.4831592097169797,30.42,,,,
ZIEKVRDXDUZMKV-QZTJIDSGSA-N,COC1=CC=C2N=CC=C(CC[C@@H]3CC[C@@H](NCC4=CC=C5SCC(=O)NC5=N4)CO3)C2=N1,2.6085153365370353,405.99,,,3.572280141098058,3734.91
MCGVWBMTTYGPCJ-UHFFFAOYSA-N,O=C(C1=NOC(C2CC2)=C1)N1CCCC(C2=CC3=NC=CC=C3N2)C1,1.5141491344754374,32.67,,,3.263240645147533,1833.33
XOYPCMZEMYSCQC-UHFFFAOYSA-N,O=S(=O)(NC1=NC=NS1)C1=CC=C(OCC2=CC=C(OC(F)(F)F)C(Cl)=C2)C=C1,1.2442771208018428,17.55,,,,
CNIVNRMEVWEILT-GUCOIAQSSA-N,CC(=O)NC1C2CC3CC1CC(C2)C31OO[C@]2(CC[C@@H](C3=CC=C(OCC(=O)O)C=C3)CC2)O1,1.0681858617461617,11.7,,,,
MGNVGEAKHHERNX-UHFFFAOYSA-N,O=C(NC1(C2=CC=CC=C2)CC1)C1=CC=C(CN(CC2=CC=CC=C2)S(=O)(=O)C2=CC=C(Cl)C=C2)C=C1,2.3924683170438543,246.87,2.960280464436642,912.6,,
WSFDKVVCCBQKCQ-VWLOTQADSA-N,C[C@](O)(CN1C=CC2=CC(F)=C(C3=CC=CC=C3)C=C21)C(=O)NC1=CC=C(C#N)C(C(F)(F)F)=C1,,,,,,
HUFCSXPSQSVFBV-UHFFFAOYSA-N,COC(=O)C1=C(CC2=CC=C(C(=O)NCC(C)(C)O)C=C2)C(=O)C2=CC=CN=C2N1C1=CC=CC=C1,,,,,1.6434526764861874,44.0
UMMYJMRFNJKFMP-QGHWIGIDSA-N,CC(C)(C)C[C@@H]1N[C@@H](C(=O)NC2=CC=C3C=C(C(=O)O)C=CC3=C2)[C@H](C2=CC=CC(Cl)=C2F)[C@@]1(C#N)C1=CC=C(Cl)C=C1F,0.9731278535996988,9.4,,,,
PHZDVZUMTIYZES-UHFFFAOYSA-N,COC1=CC=C(OC)C(C2=CC=CC3=C(N)C4=C(O)N(C5CCCC5)C=C4N=C23)=C1,1.8675264111997432,73.71,,,,
XWLXKKNPFMNSFA-HGQWONQESA-N,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,1.311223910432456,20.475,,,,
LZRHZUPCQLUXRM-UHFFFAOYSA-N,CN1CC(F)CN2N=C3CCN(C(=O)NC4=CC=C(F)C(C(F)(F)F)=C4)CC3=C2C1=O,1.230448921378274,17.0,,,,
YZLHFBDVFXMNTL-PAJWBHGYSA-N,CC(C)N1C[C@H](C(=O)NC2=CC=C(Cl)C=C2)[C@@H](C2=CC=C(/C=C/C(=O)NC3=CC=CC=C3N)C=C2)C1,,,,,1.57978359661681,38.0
MLVYYPOQUOHSGF-ZDUSSCGKSA-N,CC1=CC(C(F)(F)F)=CC(N2C(=O)OC[C@H]2C(=O)N(C)C2=CC=CC(Cl)=C2F)=N1,,,,,2.8102157106078685,645.975
UGBWCBVBZPEFMN-ZDXQCDESSA-N,O=C(N[C@@H](CCN1C[C@@H]2CN(C(=O)C3=CN=CN=C3)C[C@@H]2C1)C1=CC=CC(F)=C1)C1CCCC1,2.589323945450198,388.44,,,,
GXAASLPAHRRQET-UHFFFAOYSA-N,COC1=NC(CN(C)C2CCCC3=CC=CN=C32)=CC(N2CCN(C)CC2)=N1,,,3.052693941924968,1129.0,,
VITMMSAVYOMOBK-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(OCC2CC2)C(C(=O)N2CCN(C3=CC=C(C(F)(F)F)C=C3)CC2)=C1,3.846337112129805,7020.0,,,3.592731766393962,3915.0
WEMURJPABSANLY-UHFFFAOYSA-N,CC(C)(C)NC(=O)NCCN1CCN(CC(=O)NC2=CC(Cl)=CC(Cl)=C2)CC1,1.5305838596451178,33.93,,,,
WLQYPSIUOUDCRJ-UHFFFAOYSA-N,CC(C)OC(=O)N1CCC(N2CC3=CN(C4=CC=C(S(C)(=O)=O)C=C4F)N=C3C2)CC1,1.0893751608160998,12.285,,,,
STNCBMGTCZRJPA-UHFFFAOYSA-N,COC(=O)C1=C(CC2=CC=C(C(=O)NCCO)C=C2)C(=O)C2=CC=C(Cl)C=C2N1C1=CC=CC=C1,,,,,1.8260748027008264,67.0
VJFABTBDUNBUDS-UHFFFAOYSA-N,CCOC(=O)N1C2C=C(CN3CCC(NC(=O)NC4=CC(F)=CC(C(F)(F)F)=C4)CC3)CC1CC2,1.7494270991217489,56.16,,,,
WTHNZLGFTPGGDY-XUTJKUGGSA-N,NC1=NC=C(C2=CC=C(CN3CCC(N4CCOCC4)CC3)C=C2Cl)N=C1C(=O)N[C@H]1CC[C@H](O)CC1,,,,,,
WZARUZRRIMOQSV-UHFFFAOYSA-N,NC1=NC(NC2=CC=C(F)C(Cl)=C2)=C2NC=NC2=N1,1.2442771208018428,17.55,,,,
NYTSDVXPTOGNPV-UNEWFSDZSA-N,CN1C[C@H]2C[C@@H]1C[C@@H]2N1C=C(NC2=NC(NC3(C)CC3)=C3C(=O)N(C)C=CC3=N2)C=N1,,,,,,
YDSLUUMLFXCJOX-UHFFFAOYSA-N,CCN(CC)C1=CC(C2=CC=NC=N2)=CC(=O)N1C,1.1818435879447726,15.2,,,,
CFMRIVODIXTERW-BDTNDASRSA-N,CCCCCCC(C)(C)C1=CC(OC)=C([C@H]2C=C(CO)[C@H]3C[C@@H]2C3(C)C)C(OC)=C1,1.9314070135565735,85.39,2.1357685145678222,136.7,2.8429024142057004,696.47
IPGBSWJQXVYQBT-PMERELPUSA-N,CS(=O)(=O)C1=CC=CC(CNC(=O)C2=CC=C(OC3=CC=C(C#C[C@]4(O)CN5CCC4CC5)C=C3)C=C2)=C1,1.1650958747542182,14.625,,,,
WRJITTKUXGEQBF-KJKBHKFMSA-N,CNC(=O)O[C@@H](CC(C)C)C1=NC([C@H]2OC(=O)C/C=C/C(C)=C/[C@@H](O)[C@@H](C)/C=C(C)\C=C(C)/C=C/[C@@H](O)[C@H](C)[C@H](OC)/C(C)=C/C=C/[C@@H]2C)=CS1,,,,,3.025701057268368,1060.965
CUPHGFIDUAINKH-UHFFFAOYSA-N,COC1=CC=CC=C1OCCNCCCCN1C(O)=C2CCCN2C1=O,0.414973347970818,2.6,2.1604685311190375,144.7,,
BQKAPRHCWWQTIM-PHZXFRFISA-N,CCOC1=CC2=NC=NC(NC3=CC=C(OC4=CC5=NN=CN5C=N4)C(C)=C3)=C2C=C1NC(=O)/C(F)=C/[C@@H]1CCCN1C,1.2958155113171703,19.7613,,,,
LKRQCCIJSZLURV-UHFFFAOYSA-N,CCCCCC(C)NCC1=COC(C2=CC=C(OC(C)CC)C=C2)=N1,,,,,1.0698530211136246,11.745
DREIJXJRTLTGJC-UHFFFAOYSA-N,NC(=O)C1=CN=C2NC=CC2=C1NC1C2CC3CC1CC(O)(C3)C2,,,2.2081725266671217,161.5,,
YUZLYCJCTIGOKS-UHFFFAOYSA-N,NC(=O)C1=CC=C2C(=C1)OCCC1=C2SC(C2=NC=NN2CC(F)(F)F)=C1,0.8450980400142568,7.0,1.0791812460476249,12.0,,
YQGFHIVRHGMZCA-UHFFFAOYSA-N,CC(C)(O)COC1=CC=CC2=C1C(OCC1CCN(CC3(O)CCOCC3)CC1)=NO2,1.57978359661681,38.0,,,,
ZVMLPLDEAAWTSX-UHFFFAOYSA-N,CC1(C)CCN(CC2=CC=C3OCOC3=C2)C1,4.068185861746161,11700.0,,,,
ORJSKSPGDZAPOU-UHFFFAOYSA-N,CN1C=C(C2=CC3=NNC(C(=O)C(NCCC4=CC=C(C#N)C=C4)C4=CC=CC=C4)=C3C=C2)C=N1,,,,,2.5575072019056577,361.0
LAPTUSDQWPEELF-HNSKJHPRSA-N,CC1=CC=CC(N2C[C@]3(CC[C@@H](C4=NC5=CC(OC(F)(F)F)=CC=C5N4)CC3)OC2=O)=N1,-0.1536628878701947,0.702,0.1003705451175628,1.2599999999999998,,
RLJLYJODLXFSPU-ZDUSSCGKSA-N,C[C@H]1CCCN2C=NN=C2C2=NC(=CC=C2)NC(=O)C2=CC=CC=C2O1,1.0791812460476249,12.0,2.225309281725863,168.0,,
VVBNOHKTIYSUDZ-UHFFFAOYSA-N,FC1=CC=C(OCCN2CCC(C3=CNC4=CC=C(F)C=C34)CC2)C(C2=CC=CC=C2)=C1,1.4203683798575242,26.325,1.8594985581877763,72.36000000000001,,
VQPYYZKJJWDIIW-KBYQEXMFSA-N,O=C1C(O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)=C(C2=CC(O)=C(O)C(O)=C2)OC2=CC(O)=CC(O)=C12,,,3.835137238635759,6841.278,,
CETJSTBZOJQTPJ-UHFFFAOYSA-N,O=C1CC(C2=CC=CC(N3C=CN=C3)=C2)=NC2=CC(O)=C(C3=CC=CC=C3F)C=C2N1,,,2.0,100.0,,
RFFBPJDUPJOSDN-BETUJISGSA-N,NC1=NC=NC2=C1C(C1=CC=C(O)C=C1)=CN2[C@H]1CC[C@@H](N)CC1,1.085219201044942,12.168,,,,
RZZXUMDRABBGCT-UHFFFAOYSA-N,CC1=NC(C(F)(F)F)=CC=C1C(=O)NC1=CC=C(Cl)C(N2C=C3C=CC=CC3=N2)=C1,,,1.9969492484953812,99.3,,
LWOMEPYLSGEMDX-SSEXGKCCSA-N,NC(=O)N(O)CCC#CC1=CC=C(OCCCN2CCN([C@H](C3=CC=CC=C3)C3=CC=C(Cl)C=C3)CC2)C=C1,,,2.288696260590256,194.4,,
VSYBKDMEFJVLQG-UHFFFAOYSA-N,CC1=C(CCC(=O)NCC2=CC=C(F)C=C2Cl)C(C(C)(C)C)=NN1,,,1.0813473078041325,12.06,,
OGHNVEJMJSYVRP-UHFFFAOYSA-N,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,2.2091493294396183,161.86365,,,,
VJADHLVJCCCGKY-ZDUSSCGKSA-N,CC1=C(Cl)C=CC=C1C(=O)N(CC(C)C)[C@H]1CCNC1,1.4831592097169797,30.42,,,,
KTQSZJCWWPKLNW-UHFFFAOYSA-N,NC1=CC(NC2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)=CC=N1,1.3234583668494675,21.06,2.359076226059263,228.6,,
VLRDLNVGQBSZFM-UHFFFAOYSA-N,CN(C)CCNC1=CC(C2=CC=C(N3CCN(C)CC3)C=C2)=NC2=CC=CC=C12,1.1095785469043866,12.87,,,,
PCHSBHFUNRPEPB-HNSKJHPRSA-N,O=C1O[C@]2(CC[C@H](C3=NC4=CC(C(F)(F)F)=CC=C4N3)CC2)CN1C1=CC=CC=C1,-0.2328441339178195,0.585,-0.0457574905606751,0.9,,
SMSWJYWJBIOKNH-LJQANCHMSA-N,C[C@@H](OC1=CC=CC2=NC=NC(NC3=CC=C4C(=C3)C=NN4CC3=CC=CC=N3)=C12)C(=O)N1CCOCC1,1.4299136977637543,26.91,,,,
ABBSHDFWMRFGOC-AREMUKBSSA-N,O=C(O)COC1=CC=CC2=C1CC[C@](O)(COC(=O)N(C1=CC=C(F)C=C1)C1=CC=CC=C1F)C2,,,1.0718820073061257,11.8,,
WYPNEVJSSFIDEP-UHFFFAOYSA-N,CCC(CN)=C1CN(C2=NC(OC3=CN=C(C(C)O)N=C3)=NC3=C2C2=CC(F)=CC(NC)=C2N3)C1,1.6525170861136924,44.928,2.3964085952240453,249.12,,
NLEYFIUBOPOBPJ-LBPRGKRZSA-N,C=CC(=O)N1CCN2C3=NC=NC4=C(F)C(C5=C(O)C=CC=C5F)=C(Cl)C(=C34)OCC[C@H]2C1,1.8877297972880305,77.22,,,,
FIORNQUULAYLDO-UHFFFAOYSA-N,NC1=NC2=CC=C(N(CCN3CCOCC3)C(=O)NC3=CC=C(F)C(Br)=C3)C=C2S1,,,1.8927622346158168,78.12,,
APPHWDAISNRKAR-HOTGVXAUSA-N,CN1C=C(C2=NC=C(C#N)C(N3C[C@@H]4C[C@H]3CN4CC3CC3)=N2)C=N1,,,2.198657086954422,158.0,,
MYCKNKHATQGHEV-YADHBBJMSA-N,NCCCCN(C[C@H]1CC2=CC=CC=C2CN1)[C@H]1CCCC2=CC=CN=C21,,,,,2.3989117403778493,250.56
CPZFYPWVXHFNAZ-UHFFFAOYSA-N,CC1=NC2=CC=CC(C3=CC4=C(CNC4=O)S3)=C2N=C1NC(C)(C)C,2.076786033508079,119.34,2.768490105171245,586.8,,
VKSWNKUSMGRFMZ-UHFFFAOYSA-N,O=C(O)CCC1=CC(Cl)=C(OC2=NC=CC=C2C(=O)N2CCCC3=CC=CC=C32)C=C1Cl,-1.1870866433571443,0.065,,,-0.3178549236261682,0.481
WGVPIZVHEUWDOT-UHFFFAOYSA-N,CC1=CC(NCC2=CC(NC3=CC=NC4=CC(Cl)=CC=C34)=CC=C2F)=NC(N2CCN(C)CC2)=N1,1.9862161985310416,96.876,,,,
HJCRYMYFOUCOGQ-UHFFFAOYSA-N,CC(=O)N1CCCC1(CC1=CC=CC(S(C)(=O)=O)=C1)C(=O)OCC1=CC=CC=C1,,,2.2846562827885157,192.6,,
RBXPIXMLWSPGAV-UHFFFAOYSA-N,CC1=C(C(F)(F)F)OC2=NC=NC(SCC(=O)N3CC(=O)N(C)C3)=C12,,,,,1.4315808571312176,27.0135
PKQGPMLILUJFKM-UHFFFAOYSA-N,CN1C(=O)C2(CC(C)(C)OC3=CC=C(C4=CN=CC(Cl)=C4)C=C32)N=C1N,,,,,1.6232492903979006,42.0
FJBJLLWDMQHEBQ-UHFFFAOYSA-N,CC1=CC=C(N2N=C(C(C)(C)C)C=C2NC(=O)NC2=CC=C(N3C=NC(Cl)=C3Cl)C=C2)C=C1,2.027227254067255,106.47,,,2.649636617730435,446.31
LXEMPAJBQZSAJB-UHFFFAOYSA-N,O=C(C1=NSC2=CC(NC3=C4N=CC=CC4=NN3)=CC=C12)N1CCOCC1,1.6464037262230695,44.3,2.2355284469075487,172.0,,
TWPMNPAALDJMPK-UHFFFAOYSA-N,CCC(=O)N1CCC2=NC(OCC3=C(C)N=NN3C3=CC=C(F)C=C3)=CC=C2C1,1.7494270991217489,56.16,2.219060332448861,165.6,,
WSPCBGVUBNNPHE-QLWXXVCSSA-N,COC1=CC2=CC=C(Br)C=C2C=C1[C@@H](C1=CC=NC(OC)=C1OC)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CO2,1.1473671077937864,14.04,,,,
MQFZZRAWHHBMEC-IBGZPJMESA-N,CC(=O)NC1=CC=C(F)C=C1OC[C@@H](O)CN1CCC2(CC1)CC1=CC(F)=CC=C1O2,1.3186058640550555,20.826,1.717670503002262,52.2,,
IDCYJIXJAWIGMX-UHFFFAOYSA-N,CC1=CC=C(Cl)C=C1C1=NN(C)C=C1NC(=O)C1=C2N=CC=CN2N=C1,1.230448921378274,17.0,1.57978359661681,38.0,,
DFOVIXAHZKMWSO-CHWSQXEVSA-N,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(C3=NC(C(F)(F)F)=C(Cl)S3)CC2)CC1,1.5733358400660675,37.44,,,,
FTMOJXFKRUIWGC-UHFFFAOYSA-N,COC1=CC=CC(CNC2CCN(C3=CC=CC=C3C3=CN=CC(C(=O)NCCCN4CCCC4)=C3)CC2)=C1,,,1.7024305364455252,50.4,,
YHAUZLJCBAELMT-QGZVFWFLSA-N,CNCC[C@@H](OC1=CC(OC)=CC=C1C#N)C1=CC=CC=C1,1.4831592097169797,30.42,,,,
VNSGJPJUJSVBHV-UHFFFAOYSA-N,CN1C=NC(S(=O)(=O)N2CC(NC3=CC=CC(C(F)(F)F)=C3)C(C3=CC=C(F)C=C3)C2)=C1,3.151268697198816,1416.67,3.628388930050312,4250.0,,
CRRFQVURAQJNGW-UHFFFAOYSA-N,CC1=NC=C(C2=NC(C3=CC(S(=O)(=O)NCCO)=CC=C3C)=CN=C2N)S1,,,2.17435059747938,149.4,,
NRFCEJJSDAYGRW-UHFFFAOYSA-N,CCCCCC(C)NCC1=COC(C2=CC=C(C)C=C2)=N1,,,,,2.084093460228235,121.365
AMGSEKNHRPKJKT-UHFFFAOYSA-N,COC1=CC=C(CNC(=O)NC2CCN(C3=CC=CC=C3)C2=O)C=C1,3.7402837196818792,5499.0,,,4.226200221973548,16834.5
VOPUJRHBWLYBTC-UHFFFAOYSA-N,CC(C)C1=CN=C2N=C(C3=CC(NC(=O)N4CCCC4)=CC=C3F)C=CN12,,,,,1.2554895980755365,18.008999999999997
HETJBEPGHHRWCC-UHFFFAOYSA-N,COC1=CC2=NN=C(C(N)=O)C(NC3=CC=C(F)C=C3F)=C2C=C1N1CCN(C)CC1,1.5866998016240492,38.61,,,,
OZYCLAUGHOTCBX-ZEQRLZLVSA-N,CCC1=CC=C(C2=CC3=C(S2)C(=O)N([C@H]2CCN(C(=O)N(C)[C@H]4CCN(C5CCOCC5)C4)C2)C=N3)C=C1,1.9294189257142929,85.0,,,,
CCQWAQUIVILAFP-UHFFFAOYSA-N,COC1=CC=C(C2C3=C(CCN2C(=O)OCCF)C2=CC(Cl)=CC=C2N3)C=C1,,,,,2.3560258571931225,227.0
TXSNMVXCTIATMX-UHFFFAOYSA-N,CC(C)NC1=NC=CC(C2=CNN=C2C2CCCNC2)=N1,,,,,,
AKGAYMDCLUSCDA-QLYZNEQGSA-N,C[C@H](CC1=CC=CC(CC(=O)NC23CC4CC(CC(C4)C2)C3)=C1)NC[C@H](O)C1=CC=C(O)C(CO)=C1,2.1787755720454105,150.93,,,,
UYJJATPPJOSNFM-UHFFFAOYSA-N,N#CC1=CC=CC=C1C1=CC(C2=CC=CC=N2)=CN(C2=CC=CN=C2)C1=O,,,-1.2006594505464183,0.063,-1.203148250950113,0.06264
QYGMMAXPTRPJTK-UHFFFAOYSA-N,CC(C)(F)CN1CCC2=CC(O)=CC=C2C1C1=CC=C(OCCCCCCC(O)=NO)C=C1,2.120277720339369,131.91,,,,
HSVRNWDLNHQKIR-UHFFFAOYSA-N,COC1=CC2=C(C=C1OCC1CC1)CCN1CC(CC(C)C)C(O)CC21,1.287801729930226,19.4,,,2.71758729685546,521.9
DDWYBPXXCSQASZ-UHFFFAOYSA-N,N=C(N)NC(=O)C1=NC(C2=CC3=CC=CC=C3S2)=C(N)N=C1N,1.5866998016240492,38.61,,,3.117127888497804,1309.5675
CWOXSHPBHOVMRT-MSOLQXFVSA-N,N#CC1=CC=CC(COC2=CC=C([C@H]3CC[C@@H](C(N)=O)N3)C=C2)=C1,,,0.1583624920952496,1.44,,
OTJZZTYAQSAJPR-UHFFFAOYSA-N,O=S(=O)(C1=CC=CC(C(F)(F)F)=C1)N1CCC2=CC=C(C3=CC(F)=CC(OC(F)F)=C3)C=C21,,,,,2.6755171367104125,473.715
QLAGPFKIMLOXSX-UHFFFAOYSA-N,C=CC(=O)N1CCC(C2=CNC3=NC=NC(C4=CC(F)=CC(NC(=O)C5=CC=C(C6CC6)C=C5)=C4C)=C23)C1,-0.9546770212133424,0.111,-0.7670038896078462,0.171,,
GVWYNWYZXTWOMT-UHFFFAOYSA-N,NC(=O)C1=CC=CC(C2=CC=C(NCC3(C4=CC=C(F)C=C4)CCC3)N=N2)=C1,1.1760912590556811,15.0,,,,
CJVDJACRMJZPFR-UHFFFAOYSA-N,CC1=C(C(=O)NC2=CC=CC(C3=NC4=NC=CC=C4O3)=C2)OC=C1,2.3258644366153463,211.77,,,,
YOIFKTNHQMFUDH-IAGOWNOFSA-N,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCC3=C(C2)C2=CC=CC=C2N3)CC1,1.4831592097169797,30.42,2.410608542568368,257.4,,
KDIRZGYSZKYRRI-UHFFFAOYSA-N,N#CC1=CC=CC=C1COC1=CC(OCCCN2CCCC2)=CC=C1C(=O)NC1=CC=CC=C1,,,,,,
GEPFRYBSYYISHE-UHFFFAOYSA-N,CC(=O)NC1=CC=CC(NC2=NC=NC(N3CCC(OCC4=CC=CC=C4)CC3)=N2)=C1C,,,2.3005954838899636,199.8,,
DLCPVOQYMPIPKI-UHFFFAOYSA-N,FC1=CC=C(CC2=NN=C3N=CC(C4=CC=C(F)C=C4)=NN23)C=C1,1.6614719287666189,45.864,,,,
NSYOWNMYXMUFHH-UHFFFAOYSA-N,O=C(NCC1CC1)C1=CC=CC(CC2=CC(Cl)=CC=C2OCC2=CC=C(Cl)C=C2F)=N1,,,,,4.056218581272306,11382.0
ZECJEHQTOHGKFP-UHFFFAOYSA-N,FC1=CC=CC=C1CN1C=CC2=C(OC3CCN(CC4=CC=CC=N4)CC3)N=CN=C21,2.2295538639811365,169.65,,,,
SVYJELIEHCKTGR-UHFFFAOYSA-N,CN1CCC(N2C=C(NC3=NC(NC4(C)CC4)=C4C(=O)N(C5CC5)C=CC4=N3)C=N2)CC1,-1.6020599913279625,0.025,,,,
IWCNMGHVEYTYJN-DXPJPUQTSA-N,C[C@@H]1CC2=C(C=CC3=C2C=NN3)[C@@H](C2=C(F)C=C(OCCN3CC(CF)C3)C=C2F)N1CC(C)(C)F,1.230448921378274,17.0,1.6434526764861874,44.0,,
IPGGXACUBFSSHA-UHFFFAOYSA-N,O=C(C1=CC2=C(C=C1F)OC(C1=CC=C(F)C=C1F)(C1=CC=C(F)C=C1F)O2)N1CCOCC1,2.05045709478573,112.32,1.7323937598229686,54.0,,
BTDSNKFEFWKZPW-UHFFFAOYSA-N,FC1=CC(N2CCNCC2CC2=CC=CC=C2)=CC2=C1NC=C2,1.2934951434720243,19.656,,,,
VXTXSTJYACXQSO-FQEVSTJZSA-N,CC(C)=CCN1C(N2CCC[C@H](N)C2)=C(C#N)C2=C1C(=O)N(CC1=NC=CC3=CC=CC=C13)C=N2,,,1.7708520116421442,59.0,,
AXUYXZILOWCIET-WEIWGTMSSA-N,O=C(O)COC1=CC=C([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)C=C1C(=O)O,,,,,1.4958217533859055,31.32
IRBAWVGZNJIROV-UHFFFAOYSA-N,O=C1N=C(OCC2COCCO2)C=C2C3=CC=C(C#CC4CC4)C=C3CCN21,1.5643109099606027,36.67,1.3679147387937527,23.33,2.208629438315688,161.67
JEXFOESMFGCRSH-UHFFFAOYSA-N,COC1=CC(NC2=CC(C)=NC(NCC3=CC=CC=C3)=N2)=CC=C1F,,,,,1.5927317663939622,39.15
KNAMHQUYDHHKAC-UHFFFAOYSA-N,COC1=NC=C(C2=C(C)C=CC(F)=C2CCNC(=O)C2=CC=C(OCC(F)(F)F)N=C2)C=N1,4.9374175814771375,86580.0,4.799340549453582,63000.0,,
AYKSFHQCPBPUPW-QFIPXVFZSA-N,CC(C)(C)OC(=O)N1CC[C@](CO)(NC2=CC(C3=CN=C(N)N=C3)=NC(N3CCOCC3)=N2)C1,2.2143138974244,163.8,,,,
LNQWWSVECXWGBC-UHFFFAOYSA-N,COC1=CC(C(=O)C2=CNC(C3=CNC4=CC=CC=C34)=N2)=CC2=C1OCO2,1.2111205412580497,16.26,2.4037209086266897,253.35,1.8423595733306748,69.56
FKATWOUWYYENKU-UHFFFAOYSA-N,CNC(=O)C1=NN=C2C(C3=CC(OC)=CC=C3OC)=CC=CC2=C1N,1.5305838596451178,33.93,,,,
LGZSJWGVSJWHSN-HHCKTEBMSA-N,COC1=CC=C(S(=O)(=O)N2C(=O)[C@@](C3=CN=C(OC)N=C3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)C3=CC(Cl)=CC=C32)C(OC)=C1,2.3756818996593747,237.51,2.818753590497717,658.8,,
NHOFDLRPFQRUEJ-UHFFFAOYSA-N,CN1C(N2CCCC(C3=CC=CC=C3)C2)=CC(C2=CC=NC=N2)=CC1=O,2.173186268412274,149.0,,,,
PUGMNVJZHKJJKF-UHFFFAOYSA-N,FC1=CC=C(C2CC3=NC=CN3C2)C(N2C=CC=N2)=C1,1.1473671077937864,14.04,,,,
RQXKSSUCNKSXAB-UHFFFAOYSA-N,CC(C)N(CC1=CC=CC=C1)C(=O)CN1C(=O)C(NC2=CC=CC(C(=O)O)=C2)C2=NN=C(C3=CC=CC=C3)N2C2=CC=CC=C21,1.5224442335063195,33.3,,,,
GLCGTMKCHJYJFD-GFCCVEGCSA-N,C[C@@H]1CN(C2=NC(C3=CN(C)N=C3)=CN=C2C#N)CCN1C(=O)C1CC1,1.6989700043360187,50.0,1.591064607026499,39.0,,
SVRNWBRVAJUUOX-UHFFFAOYSA-N,NC1=CC=CC=C1NC(=O)C1=CC=C(C(=O)NCCNC2=NON=C2/C(=N/O)NC2=CC=C(F)C(Br)=C2)C=C1,,,,,2.0506136631279546,112.3605
JBYPNPZCECMVOP-UHFFFAOYSA-N,CNC1=C(C2=NN(C3=CC=CC=C3C)C(=O)C=C2)C(C2=CC=C(F)C=C2)=NN1C,,,2.3281756614383227,212.9,,
FYHRHLBJDZJKLC-UHFFFAOYSA-N,CC1=CC=C(C2=CC(C3=CC=C(S(C)(=O)=O)C=C3)=CN=C2N)C=C1C(F)(F)F,1.4299136977637543,26.91,,,,
GMXQOYPSMSJQRK-CRAIPNDOSA-N,C[C@@H]1CCN(C2=CC(C3=CC=CC=C3)=CC=N2)C[C@H]1C1=CC(C(F)F)=NC2=NC=NN12,1.6479694583629718,44.46,2.45117215751254,282.6,,
