OPENADMET_INCHIKEY,OPENADMET_CANONICAL_SMILES,LOG_CLint_HLM,CLint_HLM,LOG_CLint_RLM,CLint_RLM,LOG_CLint_MLM,CLint_MLM
HLWFEUXHZHJXPO-CYBMUJFWSA-N,CN1CCC[C@@H](OC2=CC=C3C(=C2)NC2=C3C=CN(C)C2=O)C1,0.8195439355418687,6.6,,,1.6989700043360187,50.0
DUUFVIHZMKYQTL-UHFFFAOYSA-N,CC1=C(N)C(C2=CC=C(OCCN(C)CC(F)(F)F)C=C2)=CC2=CN=CC=C12,2.0310042813635367,107.4,,,2.4212747912103465,263.8
NFDQNNALQSMHAH-QGZVFWFLSA-N,COC1=CC=C(C2=NNC(C(=O)N3CC[C@@H](OC4=CC=C(F)C=C4)C3)=C2)C(OC)=C1,1.5877109650189114,38.7,,,2.5056925074122,320.4
BJFSWGMBLIWVPD-UHFFFAOYSA-N,COC1=CC=CC(NC2=CC(C)=NC3=CC=C(C(N)=O)C=C23)=C1,1.173186268412274,14.9,,,3.1536929400085505,1424.6
NNKOWEFJISQWRI-UHFFFAOYSA-N,CN(C)CC1=CC=C(C2=CNN=C2C(=O)N2CCC(OC3=CC=C(Cl)C=C3)CC2)C=C1,2.2079035303860515,161.4,,,3.621093155258961,4179.2
YYYAKWSFPAMCRS-FICVDOATSA-N,ClC1=CN=CC(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC2=C3N=CC=CC3=NN2)=C1,1.0043213737826426,10.1,,,2.3422252293607904,219.9
VHICXKNHAMFMIZ-KRWDZBQOSA-N,CC1=NN=C(C2=CC=C3C(=C2)C=C(C(=O)N[C@H]2CCN(C4=CC=NC=C4)C2)N3C)S1,0.5563025007672873,3.6,,,1.0374264979406236,10.9
CDLRDHOIVSCCPU-UHFFFAOYSA-N,CC1=C(N)C(C2=CC=C(OCCN3CCCCC3)C(F)=C2F)=CC2=CN=CC=C12,1.6424645202421213,43.9,,,2.510276844417355,323.8
IHFXHDJPSPEYPD-UHFFFAOYSA-N,C1=CN=CC(C2=CC=CC(NC3=CC=CC(CCN4CCC4)=N3)=N2)=C1,1.526339277389844,33.6,,,3.0725439856436476,1181.8
VDTXFKVPGCNQMP-UHFFFAOYSA-N,CC1=C(N)C(C2=CC=C(C(=O)NCCN(C)C)C=C2)=CC2=CN=CC=C12,1.334453751150931,21.6,,,1.9474337218870508,88.6
GVMLBQQNZQBXQS-HNNXBMFYSA-N,CCCN[C@@H](C)COC1=CC=C2C(=C1)C1=CC3=CN=CC=C3C(C)=C1N2C,1.187520720836463,15.4,,,2.381295623003826,240.6
WSIJJNUQRYMGHV-UHFFFAOYSA-N,CC1=C(C#CC2=CN=CS2)C(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)=NN1,1.8506462351830664,70.9,,,3.014310480963307,1033.5
VQFYQUVLQLRKMN-UHFFFAOYSA-N,O=C1C2=C(C=CN1CCCN1CCCCC1)C1=CC3=C(C=C1N2)OC(F)(F)O3,0.6127838567197355,4.1,,,1.611723308007342,40.9
YYFRISUCRQULGJ-AWEZNQCLSA-N,C[C@@H](COC1=CC=C2C(=C1)NC1=C2C=CN(C)C1=O)N1CCCCC1,0.7481880270062004,5.6,,,1.9916690073799488,98.1
NYOVMGZBQKCZPC-UHFFFAOYSA-N,C1=CC2=CC=C(C3=CC=C(OCCN4CCOCC4)C=C3)C=C2C=N1,1.3747483460101038,23.7,,,2.755951041004132,570.1
KLSKZYIQTVXCJX-UHFFFAOYSA-N,O=C1CC2=CC(N3C=CC(OCC4CNC4)=N3)=CC=C2CN1,0.0,1.0,,,1.847572659142112,70.4
QGPCCEFXWARGPU-AWEZNQCLSA-N,CC1=C2C=CN=CC2=CC2=C1N(C)C1=CC=C(C(=O)N[C@@H](C)CN(C)C)C=C21,1.0530784434834195,11.3,,,2.6596310116070008,456.7
NTXPKPRWBFARQX-UHFFFAOYSA-N,O=C(C1=C(C#CC2=CN=CS2)C=NN1)N1CCC(CN2CCC(F)(F)CC2)CC1,2.1670217957902564,146.9,,,2.9360107957152097,863.0
JFIRQHNVFMGFRS-UHFFFAOYSA-N,COC1=CC=C2NC3=C(N=CN(CC(C)(C)CN4CCCCC4)C3=O)C2=C1,2.3201462861110542,209.0,,,2.688775655272845,488.4
FWAPGOCGNIOIPG-UHFFFAOYSA-N,COC1=CC2=C(C=C1C1=NNC(C(=O)N3CCN(CC4=CC=C(Cl)C(F)=C4)CC3)=C1)N=CO2,1.944482672150169,88.0,,,2.5972562829251418,395.6
WPWQOHPUXMWHQD-UHFFFAOYSA-N,NC(=O)CN1C=C(NC2=CC=CC(C3=CC=CC(F)=C3)=N2)C=N1,0.9542425094393248,9.0,,,1.988112840268352,97.3
ZQPJRDALGBKRNL-UHFFFAOYSA-N,NC(=O)CC1=CC(NC2=NC=CC(C3=CC=CN=C3)=N2)=CC=N1,1.3747483460101038,23.7,,,2.518382315545344,329.9
KEPSEDNPNFETPG-GFCCVEGCSA-N,CN1CCC[C@@H](CN2N=C3C(=CC2=O)C2=CC=C(Cl)C=C2N3C)C1,0.8692317197309762,7.4,,,1.944975908412048,88.1
JQTXGFROWHCEMI-UHFFFAOYSA-N,CC(C)C1=CC=C(CNC2=NC(=O)NC(C3=CC=CC=C3)=C2)C=C1,1.530199698203082,33.9,,,3.390740866952916,2458.9
LXCQUPQZACVQPS-UHFFFAOYSA-N,CN1C=C(C2=CC=C3N=CSC3=C2)C(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)=N1,1.413299764081252,25.9,,,2.3847117429382823,242.5
FJAVIXBWENEGBD-UHFFFAOYSA-N,CC1=C(N)C(C2=CC=C(CCCN3CCCCC3)C=C2)=CC2=CN=CC=C12,1.2648178230095364,18.4,,,2.38147609027503,240.7
HTCZYTAKQILSJU-UHFFFAOYSA-N,O=C1NC2=CC(N3C=C(OCC4CNC4)C=N3)=CC=C2O1,0.1760912590556812,1.5,,,1.271841606536499,18.7
NAIRFTGASJIZHR-UHFFFAOYSA-N,COC1=CC=C2C(=C1)NC1=C2C=CN(CCCN2CCCCC2)C1=O,1.0,10.0,,,2.0051805125037805,101.2
HGHUEXIRKRWPOB-UHFFFAOYSA-N,ClC1=CC=C(N2CCN(CC3=C(C4=CC=C5N=CSC5=C4)C=NN3)CC2)C=C1,1.9095560292411753,81.2,,,2.5901728315963144,389.2
DRIHQDJEQQOJFA-UHFFFAOYSA-N,COC1=CC=C2C(=C1)C1=CC3=CN=CC=C3C(C)=C1N2CCN1CCCCC1,1.649334858712142,44.6,,,3.036828433377113,1088.5
DZRDHVOGFAYLTC-UHFFFAOYSA-N,O=C(C1=C2N=C(C3=CC=CC=C3)N=CC2=NN1)N1CCC(OC2=CN=CC(Cl)=C2)CC1,1.0969100130080565,12.5,,,2.269045709657623,185.8
CKAYNCOONQNNNH-UHFFFAOYSA-N,COC1CCN(CCOC2=CN=C3C(=C2)NC2=C3C=CN(C)C2=O)CC1,0.8388490907372553,6.9,,,1.167317334748176,14.7
VLQSQJMTCSFIAN-UHFFFAOYSA-N,CN1C2=CC=C(OCCN3C=C(C#N)C=N3)C=C2C2=C1C(=O)N(CCCN1CCCCC1)C=C2,1.7371926427047373,54.6,,,2.795114985630363,623.9
ZAOOXBSSIDLHCC-MFKICJERSA-N,NC1=CC2=CC=CC=C2C(CN2C[C@H]3CC[C@@H](C2)[C@@H]3OC2=CN=CC(Cl)=C2)=N1,1.6711728427150832,46.9,,,2.587486465410964,386.8
KLLADVUCVJGTJZ-UHFFFAOYSA-N,CC1=NN=C(C2=CC=C3C(=C2)C=C(C(=O)NC2CCN(CC4=CC=NC=C4)CC2)N3C)S1,1.60959440922522,40.7,,,2.9133899436317554,819.2
BTHWSUUGFSCTRH-UHFFFAOYSA-N,C#CC1=C2N=CC(C3=CC=C(C(N)=O)C=C3)=CN2N=C1,0.041392685158225,1.1,,,1.575187844927661,37.6
SIHXVLIVLIUSAJ-UHFFFAOYSA-N,CN1C=CC2=C(NC3=C(C#CC4(N)COC4)C(F)=CC=C32)C1=O,1.2648178230095364,18.4,,,1.8432327780980091,69.7
FSLIZBDDIUUFAI-UHFFFAOYSA-N,CNC1=C(C2=CC=C(OCCN3CCCC3)C=C2)C=C2C=NC=CC2=C1C,1.611723308007342,40.9,,,2.7382254481425052,547.3
QBCZMIHPOWXJHQ-UHFFFAOYSA-N,NC(=O)CCN1C(O)=CC2=C3C=CC=CC3=CC=C21,0.9822712330395684,9.6,,,2.578639209968072,379.0
PZKPKENJUWEADE-UHFFFAOYSA-N,O=C1C2=C(C=CN1CCCN1CCCCC1)C1=CC=C(OC(F)(F)F)C=C1N2,0.7993405494535817,6.3,,,1.7641761323903309,58.1
GAVITPZYOGEJRB-UHFFFAOYSA-N,CN(C)CC1=CC=CC(OC2CCN(C(=O)C3=C(C4=CC=CC=C4)C=NN3)CC2)=C1,1.5250448070368452,33.5,,,2.605628222007619,403.3
BWXVVDJMORASCJ-UHFFFAOYSA-N,O=C(C1=C2C=CC=CC2=NN1)N1C2CCC1CC(OC1=CC=C(Cl)C=C1)C2,0.7634279935629372,5.8,,,2.243286146083446,175.1
PZKPKENJUWEADE-UHFFFAOYSA-N,O=C1C2=C(C=CN1CCCN1CCCCC1)C1=CC=C(OC(F)(F)F)C=C1N2,0.7993405494535817,6.3,,,1.7641761323903309,58.1
WEKYBPGWZHCKLK-OAHLLOKOSA-N,COC1=CC=C2NC3=C(C=CN(C[C@H](C)CN4CCCCC4)C3=O)C2=C1,1.1931245983544616,15.6,,,2.6484575942825224,445.1
YLQJXBQVALDEIA-UHFFFAOYSA-N,CN1C=C(CC#N)C2=CC(OCCCN3CCCC3)=CC=C21,0.9294189257142929,8.5,,,2.5871494982543437,386.5
XRFRXMAWUYKITQ-UHFFFAOYSA-N,CN1C(C2=CC=C(OCCN3CCCCC3)C=C2)=NC2=CN=CC=C21,-0.3979400086720376,0.4,,,1.877946951629188,75.5
KKVDFBNZFFMREB-UHFFFAOYSA-N,CC1=CN2N=C(C3=CNN=C3C(=O)N3CCC(OC4=CN=CC(Cl)=C4)CC3)C=C2C(C)=N1,2.404491617758686,253.8,,,3.5321681316937004,3405.4
YNGZSBIMGKWWLS-UHFFFAOYSA-N,CC(C)C1=NC2=CC(C3=CC=CC=C3)=NN2C(N)=C1,2.471144965160633,295.9,,,3.6631919091608927,4604.6
NQAUCOBRFMYLDM-UHFFFAOYSA-N,CC1=CSC(C2=CC=C3C(=C2)C=C(C(=O)NC2CCN(C4=CC=NC=C4)CC2)N3C)=N1,1.235528446907549,17.2,,,1.2695129442179165,18.6
BLWHKMREIYRCRO-USGNIVHTSA-N,CC1=CC=C2NN=C(CN3C[C@H]4CC[C@@H](C3)[C@@H]4OC3=CN=CC(Cl)=C3)C2=C1,1.8331471119127851,68.1,,,2.728272597895017,534.9
ILNXBKXTRYGOMS-MRXNPFEDSA-N,COCCN(C)[C@H](C)COC1=CC=C(C2=CC3=CN=CC=C3C(C)=C2N)C=C1,1.9479236198317265,88.7,,,2.326335860928751,212.0
RDHRZDFGVYBXFX-UHFFFAOYSA-N,CC1=NC(C2=NN3C=C(C(=O)NC4CCN(C5=CC=NC=C5)CC4)N=C3C=C2)=CS1,0.8512583487190752,7.1,,,0.7403626894942439,5.5
FPTQWQKSPBADBH-UHFFFAOYSA-N,CC1=CN(C)C(=O)C2=C1C1=CC=C(N3CCN(C)CC3)C=C1N2,1.0,10.0,,,2.659345635746177,456.4
QLPDUURGBZZFAG-UHFFFAOYSA-N,COC1(C)CN(CCOC2=CC=C(C3=CC=C4C=CN=CC4=C3)C=C2)C1,1.3617278360175928,23.0,,,2.40840957846843,256.1
XJDRPILAIJRGKV-UHFFFAOYSA-N,CN1C=C(F)C2=C(NC3=CC(OCCN4CCCCC4)=CC=C32)C1=O,0.6532125137753437,4.5,,,2.02201573981772,105.2
JSZAQAOHGYQDTR-UHFFFAOYSA-N,CCOC1=CC=C2C(=C1)C1=C(C(=O)N(CCCN(C)C3CCCCC3)C=C1)N2C,1.307496037913213,20.3,,,2.600755149639618,398.8
ZABMDSRHGKDNAA-UHFFFAOYSA-N,CC1=CC(C2=CC=C(OCCN3CCNCC3)C=C2)=CC2=CN=CC=C12,1.0453229787866574,11.1,,,2.3529539117100877,225.4
KTOGNXXDLZGBTI-UHFFFAOYSA-N,CC1=CC(C2=NC=CC=N2)=CC(C2=CC=C(OCCN3CCCCC3)C=C2)=C1N,0.6812412373755872,4.8,,,2.1883659260631485,154.3
UXSPNOCZKMSHJQ-UHFFFAOYSA-N,CC(=O)NC1=C(C2=CC=C(OCCN3CCCCC3)C(F)=C2)C=C2C=NC=CC2=C1C,1.6148972160331343,41.2,,,2.301897717195208,200.4
XPLJJUDCESCLPE-CYBMUJFWSA-N,CC(=O)N[C@H](C)COC1=CC=CC(C2=CC=C3CCC(=O)NC3=C2)=C1,1.209515014542631,16.2,,,3.2843179154306097,1924.5
WEQKASZNGTVUMG-UHFFFAOYSA-N,C1=CC(C2=CN3C=NC=C3C=C2)=CC=C1OCCN1CCCCC1,1.4517864355242902,28.3,,,2.8206611346435957,661.7
SJHJHUNFROWDGH-GFCCVEGCSA-N,CN1CCC[C@@H](CN2C=CC3=C(NC4=C(Cl)C=CC=C43)C2=O)C1,1.0606978403536116,11.5,,,2.5951654147902294,393.7
GRLXJTLTIIGZDT-LLVKDONJSA-N,CN1CCC[C@H](CN2C=CC3=C(NC4=CC(F)=CC=C43)C2=O)C1=O,1.0128372247051722,10.3,,,2.384532615494249,242.4
FYTMUSJLJIQEFY-UHFFFAOYSA-N,FC1=CC(C2=CC=NC3=C(C4CC4)C=NN23)=CC=C1OCCN1CCCCC1,0.7481880270062004,5.6,,,2.012837224705172,103.0
GJALRNXDEGDQNC-UHFFFAOYSA-N,ClC1=CC=C(N2CCN(CC3=C4C=CC=CC4=NN3)CC2)C=C1,0.8808135922807914,7.6,,,2.808075868091307,642.8
UJVLPYAXEBWNIY-UHFFFAOYSA-N,COC1=CN=CC(CN2CCN(CC3=C4N=CC=CC4=NN3)CC2)=C1,1.1986570869544226,15.8,,,2.8258802989361795,669.7
KVVCEHJMLQNZEN-UHFFFAOYSA-N,CC1=CC=C(CNC2=NC(=O)NC(C3=CC=CC=C3)=C2)C=C1,1.0,10.0,,,2.8544882250444306,715.3
QGPCCEFXWARGPU-AWEZNQCLSA-N,CC1=C2C=CN=CC2=CC2=C1N(C)C1=CC=C(C(=O)N[C@@H](C)CN(C)C)C=C21,1.0530784434834195,11.3,,,2.6596310116070008,456.7
IYHWRPYMHHQCRR-UHFFFAOYSA-N,CC1=CN=CC=C1N1CCC(NC(=O)C2=C(F)N3C=C(C4=CN(C)C=N4)C=CC3=N2)CC1,1.1931245983544616,15.6,,,1.7596678446896306,57.5
JMVZGRMDXYBTAX-UHFFFAOYSA-N,COCCNC(=O)C1=CC=C2C(=C1)C(C1=CN=CC(OC)=C1)=CN2C,1.9355072658247128,86.2,,,3.127428777851599,1341.0
RHDVSSZXZOHCKA-UHFFFAOYSA-N,CN1C=CC2=C(NC3=CC(OCCN4CCCCC4)=CC(F)=C32)C1=O,0.7160033436347992,5.2,,,2.03342375548695,108.0
LIFICWUIRAEMEY-UHFFFAOYSA-N,O=C1CN(C(=O)C2=C3C=CC=CC3=NN2)CCN1CC1=CC=C(Cl)C=C1,1.714329759745233,51.8,,,2.8284020784915933,673.6
GRLXJTLTIIGZDT-NSHDSACASA-N,CN1CCC[C@@H](CN2C=CC3=C(NC4=CC(F)=CC=C43)C2=O)C1=O,1.1398790864012365,13.8,,,2.475816413031318,299.1
NMMJXQOXPDNKCD-UHFFFAOYSA-N,CC(=O)NC1=CC=C(NC2=NC3=CC=NN3C(N)=C2)C=C1,0.9822712330395684,9.6,,,2.281260687055013,191.1
FTFIOHOODXWNMS-UHFFFAOYSA-N,COC1=CN=CC=C1N1CCC(NC(=O)C2=CC3=CC(C4=CN(C)C=N4)=CN=C3N2C)CC1,1.1139433523068367,13.0,,,1.599883072073688,39.8
NJHYXTWQLFQIDD-UHFFFAOYSA-N,CN1C=CC(C2=CC=C(OCCN3CCCCC3)C=C2)=C(N)C1=O,0.041392685158225,1.1,,,2.2177470732627937,165.1
USQUWSKSMIWOJV-UHFFFAOYSA-N,CC1=NN=C(C2=CC=C3C(=C2)C=C(NC(=O)C2CCN(C4=CC=NC=C4)CC2)N3C)S1,1.0253058652647702,10.6,,,0.9684829485539352,9.3
QFKIFMHCPXQBQV-UHFFFAOYSA-N,CC1=CN(C)C(=O)C2=C1C1=CC=C(OCCN3CCC4(CC3)COC4)C=C1N2,0.6434526764861874,4.4,,,1.765668554759014,58.3
YYYAKWSFPAMCRS-FICVDOATSA-N,ClC1=CN=CC(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC2=C3N=CC=CC3=NN2)=C1,1.0043213737826426,10.1,,,2.3422252293607904,219.9
UXBDJPIMTDCVJM-UHFFFAOYSA-N,CN1C2=CC=C(OCCCCN3CCCC3)C=C2C2=NC3=CN=CC=C3N=C21,1.130333768495006,13.5,,,2.873553093513619,747.4
DOBPUJBTMLVPSS-UHFFFAOYSA-N,CC1=CN=CC=C1N1CCC(NC(=O)C2=C(F)C3=CC(C4=CN(C)C=N4)=CN=C3N2C)CC1,0.9637878273455552,9.2,,,1.3944516808262162,24.8
MKOKKQYMQWFKIW-UHFFFAOYSA-N,C1=CC2=CN=C(C3=CC=C(OCCN4CCCCC4)C=C3)N=C2C=N1,0.8388490907372553,6.9,,,2.9824973691977124,960.5
XHBPRSPZGDWIQR-OKILXGFUSA-N,CC1=CN(C)C(=O)C2=C1C1=CC=C(N3C[C@H]4CN(C)C[C@H]4C3)C=C1N2,0.9294189257142929,8.5,,,2.7907776013376937,617.7
KGXFXDHPIURPMI-UHFFFAOYSA-N,CC1=NN=C(C2=CC=C3C(=C2)C=C(C(=O)NC2CCN(C4=CC=NN=C4)CC2)N3C)S1,0.3979400086720376,2.5,,,1.320146286111054,20.9
IKNMSYXVJQEKBN-UHFFFAOYSA-N,COC1=CC2=CC=NC=C2C=C1C1=CC=C(OCCN2CCCC2)C=C1,1.1072099696478683,12.8,,,2.73870130043471,547.9
KHPHJPAUVNNNRV-UHFFFAOYSA-N,O=C(C1=C2C=CC=CC2=NN1)N1CCC(OC2=CC=C(Cl)N=C2)CC1,0.5563025007672873,3.6,,,2.141763230275788,138.6
UQAAWLNOICMEAK-UHFFFAOYSA-N,CN(C1=CC=C(CCN2CCC2)C=C1)C1=NC=CC(C2=CC=CC(F)=C2)=N1,0.8692317197309762,7.4,,,2.762978490867743,579.4
MBZSBPRRKHESLX-UHFFFAOYSA-N,CNC1=C(C)C=CC=C1C1=CC=C(C2=CNC=N2)C=C1,0.8388490907372553,6.9,,,1.7693773260761383,58.8
UQEOVFNPCCPLJX-UHFFFAOYSA-N,O=C(C1=C2C=CC=CC2=NN1)N1CC2CC(C1)N2CC1=CC=C(Cl)C=C1,1.8808135922807911,76.0,,,3.1481088577296967,1406.4
IGXFCYHDFGCBNO-UHFFFAOYSA-N,C#CC1=CC(C2=CC=C(OCCN3CCCCC3)C=C2)=CC2=CN=CC=C12,1.3783979009481375,23.9,,,2.6400837313731205,436.6
KIDVULGWNBHSRH-UHFFFAOYSA-N,CCC1=CC=C(CNC2=NC(C3=CC=CC=C3)=CC(=O)N2)C=C1,1.5954962218255742,39.4,,,3.2951711067901037,1973.2
ULRNEMSLGUBJCJ-UHFFFAOYSA-N,CC1=NN=C(C2=CN=C3C(=C2)N=C(C(=O)NC2CCN(C4=CC=NC=C4C)CC2)N3C)S1,0.9731278535996988,9.4,,,1.307496037913213,20.3
NSZQGXULXJUEOX-UHFFFAOYSA-N,O=C(C1=C(C2CC2)NC2=CC=CN=C12)N1CCC(OC2=CN=CC(Cl)=C2)CC1,2.0232524596337114,105.5,,,3.3407612917626723,2191.6
ZRDCYYMVXLDWQH-UHFFFAOYSA-N,CN1C=C(Cl)C2=C(NC3=CC(OCCN4CCC(C)(O)CC4)=CC=C32)C1=O,0.5910646070264992,3.9,,,2.143327129992046,139.1
PFLIIEYJTONKEM-UHFFFAOYSA-N,COC1=CN=CC(C2=CN(C)C3=CC=C(OC4CCN(C)C4)C=C23)=C1,1.6483600109809315,44.5,,,3.6068863150270873,4044.7
QOPPIJCRHVWHRZ-UHFFFAOYSA-N,CC1=C2CCN(C)C(=O)C2=CC2=C1N(C)C1=CC=C(OCC3=NCCN3)C=C21,1.110589710299249,12.9,,,2.642563437104388,439.1
DDBLCKXDVDWCDM-UHFFFAOYSA-N,CN1CCN(C2=CC=CC(NC3=NC(C4=CC=C(F)C=C4)=CS3)=C2)CC1,1.611723308007342,40.9,,,3.350306178879111,2240.3
WPWQOHPUXMWHQD-UHFFFAOYSA-N,NC(=O)CN1C=C(NC2=CC=CC(C3=CC=CC(F)=C3)=N2)C=N1,0.9542425094393248,9.0,,,1.988112840268352,97.3
HXEGXVHJWVIQBN-UHFFFAOYSA-N,CC1=NN=C(C2=CC=C3C(=N2)C=C(C(=O)NC2CCN(C4=CC=NC=C4)CC2)N3C)S1,0.3222192947339193,2.1,,,1.0293837776852095,10.7
SLGWZBAWSVUUHP-UHFFFAOYSA-N,ClC1=CC(C2=CC=C3C=CN=CC3=C2)=CC=C1OCCN1CCOCC1,1.615950051656401,41.3,,,2.689131197234498,488.8
ZEGRKOHRADQXRG-UHFFFAOYSA-N,CN1CCC(OC2=CC=C3C(=C2)NC2=C3C(Cl)=CN(C)C2=O)CC1,1.0569048513364727,11.4,,,2.7977521286507105,627.7
CWGCSGRFUULCJS-UHFFFAOYSA-N,CC1=C(N)C(C2=CC=C(OCCN3CCNCC3)C=C2)=CC2=CN=CC=C12,0.7403626894942439,5.5,,,2.0277572046905536,106.6
QSXLGSPQSWIBST-UHFFFAOYSA-N,C#CC1=CC(C2=CC=C(OCCN(C)C)C=C2)=CC2=CN=CC=C12,1.6180480967120927,41.5,,,3.226316296939334,1683.9
PRWYRDVHVGQFPI-UHFFFAOYSA-N,N#CC1=C2N=CC(C3=CC=C(OCCN4CCCCC4)C=C3)=CN2N=C1,0.6434526764861874,4.4,,,1.6190933306267428,41.6
XXHZOCYYFOYAFO-UHFFFAOYSA-N,C#CC1=C2C=CC(C3=CC=C(OCCN4CCCCC4)C=C3)=CN2N=C1,1.252853030979893,17.9,,,2.2022157758011316,159.3
LNTLIYCQKLCTSH-UHFFFAOYSA-N,CN1CCC(CN2N=CC=C2N(C)C2=CC=CC(C3=CC=CN=C3)=N2)CC1,1.866287339084195,73.5,,,3.352394787974109,2251.1
RZFQUBIFCDKTPY-UHFFFAOYSA-N,CC(C)C1=C2N=CC(C3=CC=C(OCCN4CCCCC4)C=C3)=CN2N=C1,1.546542663478131,35.2,,,2.3298045221640695,213.7
KJMUWYNGVHUUFG-JTQLQIEISA-N,C[C@H](N)COC1=CC=C2C(=C1)C1=NC3=CN=CC=C3N=C1N2C,1.2253092817258628,16.8,,,2.539828558377898,346.6
WTSBHMIKBBLXTQ-UHFFFAOYSA-N,CC1=C(OCCN2CCCCC2)C=CC(C2=CC(C)=C3C=CN=CC3=C2)=C1N,1.3053513694466237,20.2,,,2.5420781463356255,348.4
UYQYKOXHUBEGGR-UHFFFAOYSA-N,O=C(C1=C2N=CC=CC2=NN1)N1CCN(C2=CC=C(Cl)C=N2)CC1,-0.2218487496163564,0.6,,,1.8444771757456817,69.9
WJZGDXRNWAUZCA-DPIQGUFMSA-N,O=S(=O)(C1=C2N=CC=CC2=NN1)N1C[C@H]2CC[C@@H](C1)[C@@H]2OC1=CN=CC(Cl)=C1,1.9237619608287,83.9,,,2.7466341989375787,558.0
LYLIBFSFMPKYLV-UHFFFAOYSA-N,CN1C=C(Cl)C2=C(NC3=CC(OCCN4CC5(COC5)C4)=CC=C32)C1=O,0.6434526764861874,4.4,,,1.5932860670204574,39.2
SOFYLDVMDVTRTO-UHFFFAOYSA-N,O=C(C1=C(C2=CC=C3OC=NC3=C2)C=NN1)N1CCC2(CC1)CCN2C1=CC=C(Cl)C=C1,2.8370831508231857,687.2,,,3.4591058794872094,2878.1
MMOUHJQNHRFVRE-UHFFFAOYSA-N,FC1=CC=CC(C2=CC=NC(NC3=CC=C(CN4CCCCC4)C=C3)=C2)=C1,1.0606978403536116,11.5,,,2.6916118742144164,491.6
LBJNTCXUOJAOCA-UHFFFAOYSA-N,O=C1C=C(NC2=CC=CC(C3=CC=CC(F)=C3)=N2)C=CN1CCN1CCC1,0.6334684555795865,4.3,,,2.0965624383741357,124.9
ZCRDYRBBFWJRHM-UHFFFAOYSA-N,CC1=C(N)C(C2=CC=C(OCCN3CCOCC3)C=C2)=CC2=CN=CC=C12,1.6541765418779606,45.1,,,2.530199698203082,339.0
PPUUSOZZAUOBTP-INIZCTEOSA-N,O=C(C1=C(C2=NC3=CC=NN3C=C2)C=NN1)N1CCC[C@H](OC2=CC=C(Cl)C=C2)C1,2.1075491297446862,128.1,,,2.931610406362962,854.3
HITOUGWZKLVMGS-UHFFFAOYSA-N,N#CC1=C2N=CC(C3=CC=C(OCCN4CC5CCC(C4)O5)C=C3)=CN2N=C1,2.1152775913959014,130.4,,,2.2830749747354715,191.9
GGPNRHUYWNVDNX-UHFFFAOYSA-N,CCN1C2=CC=C(O)C=C2C2=C1C(=O)N(CCCN1CCCCC1)C=N2,-0.3979400086720376,0.4,,,2.8459657615454836,701.4
GIWUPPHQSQULAL-STQMWFEESA-N,CC1=CN(C)C(=O)C2=C1C1=CC=C(N3C[C@H](C)N[C@@H](C)C3)C=C1N2,0.3222192947339193,2.1,,,2.2427898094786767,174.9
SZPKIMSAQAFGFU-UHFFFAOYSA-N,O=C1C=C(NC2=NC=CC(C3=CC=CC(F)=C3)=N2)C=NN1CCN1CC(F)(F)C1,2.052693941924968,112.9,,,3.120146006188112,1318.7
OEBXBYPCSCTOFC-UHFFFAOYSA-N,CN1CC(COC2=NN(C3=CC4=CC=CN=C4C=C3N)C=C2)C1,-0.6989700043360187,0.2,,,1.9556877503135055,90.3
NXSNJQYQVSNMDR-UHFFFAOYSA-N,CN(C)C1=NC=CC2=C1C1=CC(OCCN3CCCCC3)=CC=C1N2C,1.08278537031645,12.1,,,2.0580462303952816,114.3
AARPMQSGFHUIHF-UHFFFAOYSA-N,FC1=CC(C2=CC=C3C=CN=CC3=C2)=CC=C1OCCN1CCOCC1,1.4913616938342726,31.0,,,2.655042341331202,451.9
OJKUAKPBGCLJHB-UHFFFAOYSA-N,NC(=O)CC1=CC=CC(NC2=NC=CC(C3=CN=CC(F)=C3)=N2)=C1,2.110252917353403,128.9,,,2.429429264381788,268.8
ADYUINXMWWNGJA-UHFFFAOYSA-N,O=C(NC1=CC=CC(NC2=CC=CC(C3=CC=CN=C3)=N2)=N1)C1CCC1,2.550105999347593,354.9,,,3.4837584137882485,3046.2
UDEBZQVSUKJNNC-DEOSSOPVSA-N,COC1CN(CC2=CC=C3O[C@H](C(=O)N(C)CC4=CN(C)C5=CC=CC=C45)COC3=C2)C1,1.1583624920952498,14.4,,,1.890979596989689,77.8
MMDXPTRWQMEQMQ-UHFFFAOYSA-N,COC1=CN=CC(OC2CCN(C(=O)C3=C(C4=CC=C5N=CC=CC5=C4)C=NN3)CC2)=C1,2.4114513421379375,257.9,,,3.5017300508462204,3174.9
SZOMFJFGNSPHHG-UHFFFAOYSA-N,COC1=CC=C(C2=NNC(C(=O)N3CCC(OC4CCN(C5CC5)CC4)CC3)=C2)C(OC)=C1,1.6866362692622934,48.6,,,3.2788221683526877,1900.3
WESNGUFTTGVURS-UHFFFAOYSA-N,OCCNC1=CC(C2=CC=CC=C2)=NC2=CC(C3=CC=CC=C3)=NN12,1.6127838567197357,41.0,,,2.57611089412084,376.8
